Student_ID,Name,Age,Parent_Name,Knowledge_Level,Learning_Speed,Last_Test_Score,Next_Level
373,Simran Verma,7,Pooja Verma,Advanced,Fast,88,Advanced
374,Raj Gupta,10,Sunita Gupta,Beginner,Fast,53,Beginner
375,Rohan Yadav,6,Sunita Yadav,Advanced,Slow,61,Beginner
376,Aryan Kaur,7,Harpreet Kaur,Advanced,Fast,92,Advanced
377,Raj Mehta,5,Rekha Mehta,Advanced,Medium,86,Advanced
378,Aarav Patel,11,Anjali Patel,Beginner,Fast,75,Intermediate
379,Aryan Yadav,7,Ashok Yadav,Beginner,Fast,93,Advanced
380,Meera Mehta,9,Rajesh Mehta,Intermediate,Fast,81,Intermediate
381,Rohan Nair,4,Manoj Nair,Beginner,Medium,93,Advanced
382,Neha Das,4,Sunita Das,Intermediate,Medium,50,Beginner
383,Rohan Das,8,Neha Das,Intermediate,Medium,60,Beginner
384,Ananya Mehta,12,Rajesh Mehta,Intermediate,Medium,100,Advanced
385,Aryan Nair,10,Ashok Nair,Advanced,Fast,82,Intermediate
386,Aarav Mehta,8,Manoj Mehta,Advanced,Slow,87,Advanced
387,Simran Sharma,11,Manoj Sharma,Beginner,Medium,92,Advanced
388,Kabir Mehta,9,Manoj Mehta,Intermediate,Fast,65,Beginner
389,Raj Kaur,10,Rekha Kaur,Beginner,Slow,84,Intermediate
390,Aarav Gupta,6,Neha Gupta,Advanced,Medium,70,Beginner
391,Kabir Iyer,10,Suresh Iyer,Advanced,Slow,50,Beginner
392,Rohan Sharma,10,Sunita Sharma,Advanced,Slow,67,Beginner
393,Aryan Gupta,11,Rekha Gupta,Beginner,Fast,93,Advanced
394,Ishita Yadav,10,Rajesh Yadav,Beginner,Fast,55,Beginner
395,Ishita Verma,8,Harpreet Verma,Advanced,Fast,87,Advanced
396,Aarav Yadav,12,Rekha Yadav,Intermediate,Slow,63,Beginner
397,Simran Sharma,5,Rekha Sharma,Beginner,Slow,74,Intermediate
398,Aryan Sharma,7,Harpreet Sharma,Beginner,Slow,74,Intermediate
399,Ananya Kaur,4,Manoj Kaur,Advanced,Medium,98,Advanced
400,Ishita Mehta,7,Rekha Mehta,Advanced,Medium,61,Beginner
401,Ishita Kaur,7,Harpreet Kaur,Beginner,Fast,69,Beginner
402,Kabir Iyer,6,Rajesh Iyer,Beginner,Slow,91,Advanced
403,Simran Iyer,8,Sunita Iyer,Advanced,Medium,86,Advanced
404,Kabir Das,11,Rajesh Das,Beginner,Fast,50,Beginner
405,Rohan Iyer,10,Rekha Iyer,Beginner,Fast,75,Intermediate
406,Aarav Verma,6,Rekha Verma,Beginner,Fast,84,Intermediate
407,Neha Mehta,4,Rekha Mehta,Advanced,Fast,81,Intermediate
408,Ishita Gupta,10,Manoj Gupta,Intermediate,Fast,56,Beginner
409,Rohan Patel,6,Rekha Patel,Beginner,Slow,69,Beginner
410,Ishita Sharma,11,Harpreet Sharma,Advanced,Medium,93,Advanced
411,Ishita Patel,4,Anjali Patel,Beginner,Slow,93,Advanced
412,Raj Patel,7,Manoj Patel,Intermediate,Fast,71,Intermediate
413,Ishita Kaur,10,Rekha Kaur,Advanced,Medium,65,Beginner
414,Neha Patel,9,Anjali Patel,Advanced,Slow,89,Advanced
415,Raj Yadav,10,Anjali Yadav,Advanced,Fast,86,Advanced
416,Meera Iyer,6,Suresh Iyer,Beginner,Slow,87,Advanced
417,Ishita Nair,5,Manoj Nair,Intermediate,Medium,65,Beginner
418,Rohan Nair,7,Manoj Nair,Advanced,Slow,66,Beginner
419,Ishita Iyer,9,Neha Iyer,Beginner,Slow,58,Beginner
420,Neha Gupta,7,Rajesh Gupta,Intermediate,Slow,92,Advanced
421,Rohan Nair,8,Sunita Nair,Advanced,Slow,55,Beginner
422,Aryan Kaur,10,Manoj Kaur,Intermediate,Slow,60,Beginner
423,Aryan Sharma,8,Manoj Sharma,Intermediate,Fast,82,Intermediate
424,Kabir Verma,7,Manoj Verma,Advanced,Medium,63,Beginner
425,Raj Verma,5,Neha Verma,Intermediate,Slow,58,Beginner
426,Aryan Nair,8,Suresh Nair,Advanced,Fast,68,Beginner
427,Simran Kaur,12,Harpreet Kaur,Advanced,Medium,66,Beginner
428,Raj Nair,5,Manoj Nair,Intermediate,Slow,72,Intermediate
429,Rohan Sharma,9,Sunita Sharma,Advanced,Fast,71,Intermediate
430,Simran Das,4,Rajesh Das,Beginner,Slow,58,Beginner
431,Rohan Sharma,10,Rajesh Sharma,Advanced,Fast,59,Beginner
432,Meera Verma,11,Harpreet Verma,Intermediate,Medium,69,Beginner
433,Meera Sharma,12,Neha Sharma,Intermediate,Medium,54,Beginner
434,Simran Yadav,7,Pooja Yadav,Beginner,Fast,83,Intermediate
435,Raj Mehta,12,Neha Mehta,Advanced,Fast,94,Advanced
436,Aarav Sharma,10,Neha Sharma,Advanced,Fast,58,Beginner
437,Aarav Nair,10,Ashok Nair,Advanced,Fast,91,Advanced
438,Raj Sharma,10,Harpreet Sharma,Advanced,Fast,72,Intermediate
439,Simran Nair,9,Suresh Nair,Intermediate,Fast,78,Intermediate
440,Neha Yadav,6,Pooja Yadav,Advanced,Slow,67,Beginner
441,Kabir Mehta,11,Anjali Mehta,Beginner,Fast,85,Intermediate
442,Kabir Nair,8,Anjali Nair,Intermediate,Slow,86,Advanced
443,Ishita Gupta,10,Neha Gupta,Beginner,Medium,87,Advanced
444,Meera Iyer,8,Rajesh Iyer,Intermediate,Medium,100,Advanced
445,Rohan Sharma,10,Neha Sharma,Advanced,Slow,63,Beginner
446,Rohan Sharma,7,Neha Sharma,Intermediate,Medium,99,Advanced
447,Ananya Kaur,6,Rekha Kaur,Advanced,Medium,93,Advanced
448,Kabir Nair,7,Anjali Nair,Advanced,Fast,73,Intermediate
449,Simran Yadav,7,Suresh Yadav,Beginner,Slow,94,Advanced
450,Meera Sharma,5,Pooja Sharma,Advanced,Fast,71,Intermediate
451,Simran Mehta,11,Ashok Mehta,Beginner,Fast,67,Beginner
452,Neha Kaur,9,Manoj Kaur,Intermediate,Slow,79,Intermediate
453,Simran Yadav,8,Pooja Yadav,Intermediate,Fast,65,Beginner
454,Raj Sharma,7,Suresh Sharma,Beginner,Slow,97,Advanced
455,Ishita Patel,5,Manoj Patel,Advanced,Slow,68,Beginner
456,Rohan Sharma,6,Manoj Sharma,Beginner,Medium,52,Beginner
457,Rohan Nair,11,Suresh Nair,Advanced,Slow,52,Beginner
458,Neha Gupta,6,Ashok Gupta,Advanced,Medium,51,Beginner
459,Simran Mehta,9,Anjali Mehta,Beginner,Slow,82,Intermediate
460,Aryan Patel,9,Harpreet Patel,Beginner,Medium,56,Beginner
461,Aryan Gupta,9,Harpreet Gupta,Intermediate,Fast,54,Beginner
462,Raj Gupta,5,Suresh Gupta,Intermediate,Slow,80,Intermediate
463,Ishita Mehta,6,Suresh Mehta,Advanced,Fast,75,Intermediate
464,Kabir Sharma,9,Ashok Sharma,Beginner,Fast,50,Beginner
465,Ishita Patel,8,Anjali Patel,Beginner,Fast,95,Advanced
466,Neha Iyer,4,Harpreet Iyer,Intermediate,Medium,89,Advanced
467,Raj Das,10,Rajesh Das,Beginner,Medium,65,Beginner
468,Aarav Nair,6,Pooja Nair,Intermediate,Fast,55,Beginner
469,Ananya Iyer,4,Rekha Iyer,Intermediate,Slow,57,Beginner
470,Neha Patel,8,Rekha Patel,Beginner,Medium,79,Intermediate
471,Aryan Gupta,5,Sunita Gupta,Beginner,Fast,65,Beginner
472,Meera Gupta,11,Ashok Gupta,Beginner,Slow,60,Beginner
473,Meera Verma,11,Rekha Verma,Intermediate,Slow,98,Advanced
474,Kabir Gupta,10,Anjali Gupta,Intermediate,Medium,61,Beginner
475,Raj Mehta,5,Ashok Mehta,Intermediate,Medium,92,Advanced
476,Rohan Das,11,Manoj Das,Intermediate,Slow,55,Beginner
477,Rohan Sharma,12,Anjali Sharma,Beginner,Medium,60,Beginner
478,Rohan Nair,7,Pooja Nair,Intermediate,Fast,64,Beginner
479,Raj Verma,7,Harpreet Verma,Intermediate,Medium,68,Beginner
480,Neha Verma,12,Anjali Verma,Beginner,Medium,89,Advanced
481,Neha Iyer,10,Manoj Iyer,Beginner,Medium,53,Beginner
482,Aryan Das,10,Rekha Das,Advanced,Medium,64,Beginner
483,Meera Yadav,12,Manoj Yadav,Beginner,Slow,95,Advanced
484,Neha Yadav,4,Rekha Yadav,Intermediate,Medium,63,Beginner
485,Rohan Verma,5,Ashok Verma,Beginner,Slow,73,Intermediate
486,Meera Kaur,11,Sunita Kaur,Intermediate,Slow,59,Beginner
487,Kabir Mehta,4,Suresh Mehta,Beginner,Medium,75,Intermediate
488,Ishita Kaur,12,Manoj Kaur,Beginner,Fast,72,Intermediate
489,Aryan Mehta,7,Anjali Mehta,Beginner,Fast,94,Advanced
490,Ishita Verma,11,Harpreet Verma,Advanced,Fast,95,Advanced
491,Aryan Das,10,Rekha Das,Intermediate,Fast,87,Advanced
492,Aryan Sharma,4,Harpreet Sharma,Beginner,Fast,71,Intermediate
493,Meera Yadav,11,Rajesh Yadav,Beginner,Fast,59,Beginner
494,Rohan Das,7,Pooja Das,Intermediate,Medium,86,Advanced
495,Simran Das,12,Rajesh Das,Intermediate,Fast,82,Intermediate
496,Kabir Kaur,11,Pooja Kaur,Advanced,Slow,91,Advanced
497,Aryan Kaur,10,Manoj Kaur,Beginner,Fast,64,Beginner
498,Meera Sharma,6,Neha Sharma,Intermediate,Medium,81,Intermediate
499,Simran Iyer,6,Rajesh Iyer,Intermediate,Medium,52,Beginner
500,Simran Gupta,6,Suresh Gupta,Beginner,Fast,77,Intermediate
501,Meera Das,9,Pooja Das,Intermediate,Fast,69,Beginner
502,Ishita Verma,9,Sunita Verma,Beginner,Medium,58,Beginner
503,Neha Patel,4,Sunita Patel,Advanced,Slow,69,Beginner
504,Ananya Iyer,11,Neha Iyer,Advanced,Fast,61,Beginner
505,Simran Patel,8,Harpreet Patel,Advanced,Medium,64,Beginner
506,Aryan Kaur,7,Anjali Kaur,Beginner,Fast,94,Advanced
507,Ishita Nair,10,Neha Nair,Intermediate,Medium,57,Beginner
508,Neha Sharma,5,Manoj Sharma,Advanced,Slow,82,Intermediate
509,Aarav Gupta,12,Sunita Gupta,Intermediate,Medium,60,Beginner
510,Kabir Nair,6,Ashok Nair,Beginner,Fast,82,Intermediate
511,Ananya Verma,6,Rajesh Verma,Advanced,Medium,74,Intermediate
512,Aarav Gupta,10,Neha Gupta,Intermediate,Medium,55,Beginner
513,Rohan Nair,5,Neha Nair,Advanced,Slow,76,Intermediate
514,Meera Mehta,11,Suresh Mehta,Intermediate,Medium,87,Advanced
515,Raj Gupta,5,Sunita Gupta,Intermediate,Slow,55,Beginner
516,Ananya Das,11,Suresh Das,Beginner,Slow,95,Advanced
517,Ishita Das,5,Pooja Das,Advanced,Fast,65,Beginner
518,Aryan Patel,10,Rekha Patel,Intermediate,Fast,62,Beginner
519,Rohan Patel,6,Rajesh Patel,Beginner,Fast,64,Beginner
520,Ananya Yadav,10,Rajesh Yadav,Intermediate,Medium,73,Intermediate
521,Rohan Gupta,5,Manoj Gupta,Advanced,Medium,61,Beginner
522,Ishita Nair,11,Rajesh Nair,Advanced,Slow,72,Intermediate
523,Neha Kaur,7,Harpreet Kaur,Intermediate,Fast,88,Advanced
524,Aryan Nair,11,Rajesh Nair,Intermediate,Fast,68,Beginner
525,Raj Nair,7,Pooja Nair,Intermediate,Fast,77,Intermediate
526,Aryan Patel,7,Anjali Patel,Intermediate,Slow,53,Beginner
527,Simran Kaur,7,Harpreet Kaur,Advanced,Slow,69,Beginner
528,Neha Mehta,5,Harpreet Mehta,Intermediate,Slow,89,Advanced
529,Kabir Iyer,6,Manoj Iyer,Advanced,Slow,68,Beginner
530,Kabir Sharma,9,Harpreet Sharma,Beginner,Medium,83,Intermediate
531,Ananya Das,8,Suresh Das,Intermediate,Medium,92,Advanced
532,Aryan Kaur,11,Harpreet Kaur,Intermediate,Slow,52,Beginner
533,Simran Yadav,10,Neha Yadav,Advanced,Medium,93,Advanced
534,Ananya Gupta,4,Rekha Gupta,Advanced,Fast,98,Advanced
535,Raj Gupta,9,Rajesh Gupta,Intermediate,Fast,98,Advanced
536,Ishita Patel,8,Harpreet Patel,Intermediate,Medium,53,Beginner
537,Meera Nair,7,Pooja Nair,Advanced,Slow,57,Beginner
538,Neha Iyer,5,Pooja Iyer,Beginner,Slow,64,Beginner
539,Rohan Verma,5,Anjali Verma,Advanced,Medium,87,Advanced
540,Raj Sharma,7,Harpreet Sharma,Beginner,Medium,97,Advanced
541,Simran Das,4,Rekha Das,Intermediate,Fast,81,Intermediate
542,Raj Das,10,Anjali Das,Beginner,Fast,66,Beginner
543,Ishita Verma,9,Rajesh Verma,Advanced,Slow,78,Intermediate
544,Ananya Mehta,9,Rajesh Mehta,Beginner,Slow,53,Beginner
545,Simran Gupta,8,Suresh Gupta,Intermediate,Slow,70,Beginner
546,Rohan Das,11,Neha Das,Intermediate,Medium,72,Intermediate
547,Ananya Kaur,9,Neha Kaur,Beginner,Slow,73,Intermediate
548,Ananya Yadav,5,Neha Yadav,Beginner,Medium,64,Beginner
549,Aarav Patel,9,Sunita Patel,Beginner,Slow,80,Intermediate
550,Ishita Verma,5,Pooja Verma,Advanced,Medium,87,Advanced
551,Simran Das,4,Manoj Das,Beginner,Fast,89,Advanced
552,Aryan Sharma,10,Harpreet Sharma,Beginner,Medium,76,Intermediate
553,Neha Sharma,5,Sunita Sharma,Advanced,Medium,80,Intermediate
554,Kabir Verma,12,Sunita Verma,Intermediate,Medium,87,Advanced
555,Raj Iyer,7,Pooja Iyer,Intermediate,Fast,77,Intermediate
556,Kabir Patel,11,Suresh Patel,Intermediate,Medium,56,Beginner
557,Aarav Sharma,7,Pooja Sharma,Intermediate,Slow,77,Intermediate
558,Aryan Gupta,6,Ashok Gupta,Intermediate,Slow,94,Advanced
559,Meera Iyer,12,Ashok Iyer,Intermediate,Fast,53,Beginner
560,Ishita Gupta,6,Manoj Gupta,Beginner,Slow,72,Intermediate
561,Ishita Gupta,10,Pooja Gupta,Intermediate,Fast,75,Intermediate
562,Ishita Gupta,5,Suresh Gupta,Advanced,Fast,56,Beginner
563,Ishita Sharma,5,Anjali Sharma,Intermediate,Slow,86,Advanced
564,Raj Nair,7,Pooja Nair,Beginner,Fast,93,Advanced
565,Kabir Sharma,11,Rajesh Sharma,Beginner,Fast,62,Beginner
566,Raj Sharma,4,Rajesh Sharma,Advanced,Fast,80,Intermediate
567,Ananya Gupta,7,Suresh Gupta,Beginner,Medium,84,Intermediate
568,Ananya Verma,11,Manoj Verma,Advanced,Slow,94,Advanced
569,Kabir Patel,5,Neha Patel,Advanced,Medium,88,Advanced
570,Aarav Verma,12,Neha Verma,Beginner,Fast,79,Intermediate
571,Ananya Kaur,5,Pooja Kaur,Advanced,Slow,61,Beginner
572,Ishita Das,12,Harpreet Das,Intermediate,Fast,92,Advanced
573,Meera Patel,11,Suresh Patel,Beginner,Slow,92,Advanced
574,Kabir Patel,8,Rekha Patel,Advanced,Fast,99,Advanced
575,Aarav Sharma,8,Rajesh Sharma,Intermediate,Medium,71,Intermediate
576,Aarav Gupta,11,Neha Gupta,Advanced,Slow,92,Advanced
577,Simran Nair,4,Neha Nair,Intermediate,Fast,67,Beginner
578,Ishita Das,7,Rajesh Das,Advanced,Fast,74,Intermediate
579,Neha Yadav,5,Manoj Yadav,Beginner,Slow,97,Advanced
580,Ishita Iyer,6,Manoj Iyer,Advanced,Fast,64,Beginner
581,Kabir Gupta,9,Pooja Gupta,Beginner,Fast,90,Advanced
582,Aarav Verma,10,Harpreet Verma,Intermediate,Medium,79,Intermediate
583,Raj Das,4,Rekha Das,Intermediate,Slow,69,Beginner
584,Ananya Gupta,10,Rajesh Gupta,Intermediate,Medium,66,Beginner
585,Raj Iyer,11,Manoj Iyer,Advanced,Medium,66,Beginner
586,Raj Nair,5,Harpreet Nair,Advanced,Slow,80,Intermediate
587,Ishita Sharma,12,Anjali Sharma,Intermediate,Medium,79,Intermediate
588,Aarav Yadav,5,Anjali Yadav,Advanced,Medium,77,Intermediate
589,Rohan Patel,11,Ashok Patel,Advanced,Slow,89,Advanced
590,Ananya Patel,12,Manoj Patel,Beginner,Slow,96,Advanced
591,Ishita Sharma,6,Harpreet Sharma,Beginner,Slow,87,Advanced
592,Kabir Iyer,11,Sunita Iyer,Advanced,Slow,99,Advanced
593,Neha Patel,8,Anjali Patel,Beginner,Medium,55,Beginner
594,Simran Yadav,8,Sunita Yadav,Advanced,Medium,96,Advanced
595,Kabir Das,4,Ashok Das,Intermediate,Fast,60,Beginner
596,Rohan Verma,5,Rekha Verma,Beginner,Medium,89,Advanced
597,Ananya Verma,4,Rekha Verma,Beginner,Medium,67,Beginner
598,Neha Patel,10,Sunita Patel,Beginner,Medium,83,Intermediate
599,Ananya Das,9,Neha Das,Intermediate,Medium,78,Intermediate
600,Aryan Iyer,11,Pooja Iyer,Beginner,Fast,64,Beginner
601,Raj Kaur,6,Rajesh Kaur,Advanced,Slow,63,Beginner
602,Meera Verma,4,Pooja Verma,Advanced,Medium,78,Intermediate
603,Simran Patel,6,Pooja Patel,Advanced,Fast,67,Beginner
604,Aarav Nair,9,Manoj Nair,Advanced,Slow,76,Intermediate
605,Kabir Kaur,8,Harpreet Kaur,Beginner,Slow,86,Advanced
606,Ishita Nair,5,Ashok Nair,Advanced,Medium,58,Beginner
607,Kabir Mehta,5,Sunita Mehta,Intermediate,Medium,71,Intermediate
608,Aryan Kaur,8,Manoj Kaur,Intermediate,Slow,85,Intermediate
609,Simran Nair,11,Harpreet Nair,Advanced,Slow,68,Beginner
610,Simran Mehta,7,Anjali Mehta,Advanced,Slow,95,Advanced
611,Ishita Gupta,4,Pooja Gupta,Advanced,Slow,68,Beginner
612,Kabir Verma,5,Anjali Verma,Beginner,Fast,76,Intermediate
613,Kabir Das,12,Sunita Das,Intermediate,Fast,99,Advanced
614,Ananya Yadav,7,Suresh Yadav,Beginner,Slow,75,Intermediate
615,Raj Gupta,8,Anjali Gupta,Intermediate,Slow,65,Beginner
616,Rohan Mehta,7,Anjali Mehta,Beginner,Slow,58,Beginner
617,Neha Iyer,9,Rekha Iyer,Advanced,Medium,60,Beginner
618,Ishita Iyer,5,Rekha Iyer,Advanced,Fast,94,Advanced
619,Kabir Verma,10,Anjali Verma,Advanced,Fast,96,Advanced
620,Aarav Yadav,4,Sunita Yadav,Advanced,Fast,50,Beginner
621,Rohan Sharma,12,Anjali Sharma,Beginner,Fast,77,Intermediate
622,Aryan Patel,9,Neha Patel,Intermediate,Medium,57,Beginner
623,Ananya Iyer,6,Anjali Iyer,Beginner,Medium,79,Intermediate
624,Meera Mehta,7,Suresh Mehta,Beginner,Medium,58,Beginner
625,Rohan Nair,4,Rajesh Nair,Advanced,Slow,72,Intermediate
626,Raj Verma,4,Neha Verma,Advanced,Medium,89,Advanced
627,Neha Nair,6,Rekha Nair,Advanced,Fast,81,Intermediate
628,Aarav Iyer,7,Pooja Iyer,Beginner,Fast,99,Advanced
629,Kabir Mehta,4,Manoj Mehta,Intermediate,Slow,53,Beginner
630,Kabir Sharma,10,Rajesh Sharma,Advanced,Medium,99,Advanced
631,Raj Patel,4,Neha Patel,Advanced,Medium,95,Advanced
632,Meera Kaur,4,Suresh Kaur,Advanced,Medium,65,Beginner
633,Aarav Patel,12,Suresh Patel,Intermediate,Fast,91,Advanced
634,Aarav Das,8,Rajesh Das,Intermediate,Slow,87,Advanced
635,Simran Patel,4,Pooja Patel,Advanced,Medium,98,Advanced
636,Meera Patel,11,Suresh Patel,Advanced,Slow,85,Intermediate
637,Aarav Yadav,5,Sunita Yadav,Beginner,Slow,92,Advanced
638,Ishita Das,6,Sunita Das,Intermediate,Medium,81,Intermediate
639,Simran Kaur,8,Rajesh Kaur,Intermediate,Medium,91,Advanced
640,Rohan Patel,10,Manoj Patel,Beginner,Slow,69,Beginner
641,Meera Sharma,4,Suresh Sharma,Advanced,Medium,84,Intermediate
642,Simran Verma,10,Neha Verma,Intermediate,Slow,53,Beginner
643,Aryan Patel,7,Rekha Patel,Beginner,Fast,63,Beginner
644,Meera Iyer,9,Pooja Iyer,Advanced,Medium,59,Beginner
645,Meera Patel,6,Rajesh Patel,Beginner,Medium,94,Advanced
646,Rohan Verma,8,Rajesh Verma,Intermediate,Medium,94,Advanced
647,Rohan Yadav,5,Neha Yadav,Advanced,Fast,86,Advanced
648,Ishita Yadav,11,Ashok Yadav,Beginner,Fast,65,Beginner
649,Raj Mehta,4,Rekha Mehta,Intermediate,Slow,91,Advanced
650,Ananya Sharma,5,Rajesh Sharma,Advanced,Slow,76,Intermediate
651,Aarav Das,5,Sunita Das,Beginner,Fast,56,Beginner
652,Ishita Das,11,Sunita Das,Intermediate,Fast,86,Advanced
653,Ishita Yadav,8,Harpreet Yadav,Intermediate,Medium,66,Beginner
654,Simran Sharma,5,Ashok Sharma,Beginner,Fast,94,Advanced
655,Ishita Patel,10,Pooja Patel,Advanced,Slow,87,Advanced
656,Kabir Gupta,6,Ashok Gupta,Beginner,Slow,68,Beginner
657,Aryan Nair,9,Sunita Nair,Intermediate,Medium,100,Advanced
658,Simran Iyer,5,Sunita Iyer,Intermediate,Slow,100,Advanced
659,Meera Yadav,5,Anjali Yadav,Intermediate,Medium,85,Intermediate
660,Ananya Kaur,11,Harpreet Kaur,Intermediate,Medium,74,Intermediate
661,Kabir Sharma,6,Harpreet Sharma,Intermediate,Fast,96,Advanced
662,Aarav Sharma,10,Suresh Sharma,Advanced,Fast,60,Beginner
663,Rohan Kaur,4,Suresh Kaur,Intermediate,Slow,58,Beginner
664,Aryan Nair,9,Suresh Nair,Advanced,Slow,53,Beginner
665,Ishita Nair,6,Manoj Nair,Intermediate,Fast,79,Intermediate
666,Aarav Mehta,10,Neha Mehta,Intermediate,Fast,69,Beginner
667,Ishita Kaur,10,Manoj Kaur,Advanced,Medium,98,Advanced
668,Neha Patel,4,Anjali Patel,Intermediate,Fast,91,Advanced
669,Ananya Kaur,12,Anjali Kaur,Intermediate,Medium,69,Beginner
670,Aryan Verma,5,Rajesh Verma,Advanced,Medium,89,Advanced
671,Rohan Patel,6,Manoj Patel,Advanced,Medium,92,Advanced
672,Aryan Iyer,11,Manoj Iyer,Beginner,Slow,85,Intermediate
673,Neha Verma,5,Ashok Verma,Beginner,Medium,63,Beginner
674,Simran Iyer,11,Rekha Iyer,Beginner,Medium,83,Intermediate
675,Simran Sharma,7,Manoj Sharma,Advanced,Slow,54,Beginner
676,Ananya Iyer,4,Ashok Iyer,Intermediate,Slow,61,Beginner
677,Simran Das,11,Harpreet Das,Intermediate,Fast,78,Intermediate
678,Meera Iyer,5,Harpreet Iyer,Beginner,Slow,57,Beginner
679,Ananya Gupta,9,Ashok Gupta,Beginner,Fast,89,Advanced
680,Simran Nair,4,Pooja Nair,Advanced,Slow,75,Intermediate
681,Simran Iyer,4,Manoj Iyer,Intermediate,Medium,68,Beginner
682,Aryan Kaur,7,Pooja Kaur,Advanced,Fast,87,Advanced
683,Rohan Verma,7,Suresh Verma,Intermediate,Fast,87,Advanced
684,Simran Nair,8,Sunita Nair,Beginner,Fast,91,Advanced
685,Raj Das,4,Rekha Das,Advanced,Slow,87,Advanced
686,Rohan Kaur,9,Ashok Kaur,Beginner,Slow,78,Intermediate
687,Simran Patel,6,Neha Patel,Intermediate,Slow,72,Intermediate
688,Ananya Patel,9,Suresh Patel,Advanced,Medium,71,Intermediate
689,Kabir Kaur,8,Pooja Kaur,Intermediate,Slow,83,Intermediate
690,Ishita Sharma,4,Manoj Sharma,Beginner,Slow,80,Intermediate
691,Rohan Patel,8,Neha Patel,Advanced,Fast,60,Beginner
692,Meera Kaur,7,Ashok Kaur,Beginner,Fast,81,Intermediate
693,Neha Verma,9,Ashok Verma,Beginner,Medium,66,Beginner
694,Rohan Yadav,12,Rekha Yadav,Intermediate,Fast,81,Intermediate
695,Raj Das,9,Pooja Das,Beginner,Fast,88,Advanced
696,Ananya Iyer,6,Pooja Iyer,Advanced,Fast,85,Intermediate
697,Aryan Nair,7,Pooja Nair,Intermediate,Fast,70,Beginner
698,Raj Yadav,4,Neha Yadav,Beginner,Fast,79,Intermediate
699,Raj Das,8,Ashok Das,Intermediate,Slow,85,Intermediate
700,Rohan Gupta,6,Rekha Gupta,Intermediate,Slow,91,Advanced
701,Aarav Mehta,10,Neha Mehta,Beginner,Slow,74,Intermediate
702,Simran Iyer,12,Manoj Iyer,Beginner,Slow,60,Beginner
703,Aarav Iyer,4,Pooja Iyer,Beginner,Fast,89,Advanced
704,Kabir Yadav,6,Manoj Yadav,Intermediate,Medium,55,Beginner
705,Raj Patel,5,Suresh Patel,Beginner,Slow,65,Beginner
706,Simran Patel,11,Manoj Patel,Intermediate,Slow,50,Beginner
707,Rohan Patel,5,Ashok Patel,Advanced,Fast,84,Intermediate
708,Meera Verma,4,Pooja Verma,Intermediate,Medium,97,Advanced
709,Rohan Sharma,12,Harpreet Sharma,Intermediate,Slow,91,Advanced
710,Kabir Yadav,6,Anjali Yadav,Advanced,Fast,98,Advanced
711,Rohan Das,5,Ashok Das,Advanced,Medium,78,Intermediate
712,Aarav Patel,6,Anjali Patel,Beginner,Fast,64,Beginner
713,Aryan Sharma,7,Rajesh Sharma,Advanced,Fast,54,Beginner
714,Rohan Iyer,4,Manoj Iyer,Advanced,Medium,70,Beginner
715,Raj Iyer,11,Harpreet Iyer,Beginner,Slow,91,Advanced
716,Simran Kaur,9,Anjali Kaur,Intermediate,Slow,97,Advanced
717,Simran Yadav,12,Anjali Yadav,Beginner,Slow,51,Beginner
718,Ananya Yadav,7,Harpreet Yadav,Beginner,Fast,97,Advanced
719,Neha Sharma,4,Ashok Sharma,Beginner,Slow,90,Advanced
720,Aarav Gupta,9,Anjali Gupta,Intermediate,Fast,81,Intermediate
721,Kabir Mehta,10,Rajesh Mehta,Intermediate,Fast,88,Advanced
722,Kabir Iyer,12,Sunita Iyer,Intermediate,Slow,87,Advanced
723,Meera Das,7,Harpreet Das,Beginner,Slow,69,Beginner
724,Raj Sharma,9,Rajesh Sharma,Intermediate,Medium,83,Intermediate
725,Kabir Mehta,9,Anjali Mehta,Beginner,Fast,55,Beginner
726,Aryan Patel,12,Suresh Patel,Advanced,Medium,73,Intermediate
727,Neha Nair,7,Manoj Nair,Beginner,Slow,93,Advanced
728,Ishita Kaur,6,Pooja Kaur,Intermediate,Fast,90,Advanced
729,Aarav Patel,5,Sunita Patel,Intermediate,Medium,73,Intermediate
730,Meera Nair,8,Rekha Nair,Intermediate,Slow,72,Intermediate
731,Neha Nair,12,Sunita Nair,Beginner,Slow,83,Intermediate
732,Simran Verma,9,Rekha Verma,Intermediate,Slow,77,Intermediate
733,Aryan Mehta,12,Rajesh Mehta,Beginner,Slow,93,Advanced
734,Rohan Mehta,4,Pooja Mehta,Beginner,Medium,77,Intermediate
735,Simran Mehta,9,Sunita Mehta,Beginner,Fast,83,Intermediate
736,Aryan Patel,12,Rajesh Patel,Intermediate,Medium,58,Beginner
737,Meera Iyer,8,Neha Iyer,Intermediate,Slow,64,Beginner
738,Kabir Kaur,11,Rajesh Kaur,Advanced,Medium,75,Intermediate
739,Kabir Yadav,10,Sunita Yadav,Beginner,Slow,68,Beginner
740,Aarav Kaur,7,Pooja Kaur,Beginner,Fast,61,Beginner
741,Ananya Das,7,Manoj Das,Advanced,Slow,69,Beginner
742,Ishita Verma,4,Harpreet Verma,Beginner,Medium,65,Beginner
743,Meera Mehta,11,Ashok Mehta,Advanced,Fast,53,Beginner
744,Kabir Yadav,11,Rekha Yadav,Advanced,Slow,81,Intermediate
745,Meera Iyer,11,Suresh Iyer,Advanced,Fast,90,Advanced
